,City,CompanyName,Date,From,JobLink,JobTitle_x,JobType,Job_ID,Position,Province,Salary,KeyWord,Skill_ID,Skill,JobTitle_y,Category
662,Saskatoon,Trace Associates,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=a7d9ae92447f38cd,Environmental Scientist,Not Informed,a7d9ae92447f38cd,['Environmental Scientist'], SK,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
663,Toronto,Unata Inc.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=1e6b46990ec441d8,QA (Mobile) Engineer,Not Informed,1e6b46990ec441d8,['QA (Mobile) Engineer'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
664,Toronto,General Electric,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=94f44152fc757f33,Process Development Engineer/Scientist,Not Informed,94f44152fc757f33,['Process Development Engineer/Scientist'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
665,Toronto,BEworks,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=e567855431da7548,Associate,Not Informed,e567855431da7548,['Associate'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
666,Montréal,dunnhumby,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=1690b0df8e8221d0,Data Engineer,Not Informed,1690b0df8e8221d0,['Data Engineer'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
667,Vancouver,Cumul8 Technologies,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=9d921dde7c044f07,Data Science Engineer,Not Informed,9d921dde7c044f07,['Data Science Engineer'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
668,Downsview,Government of Canada,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=900920ae3c18f665,Research Assistant ̵ Human Systems Interaction,Not Informed,900920ae3c18f665,['Research Assistant ̵ Human Systems Interaction'], ON,"['$50,762 - $61,760 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
669,Montréal,Nuance,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=9cc5987cbc742f44,Scientifique de la parole - Speech Scientist,Not Informed,9cc5987cbc742f44,['Scientifique de la parole - Speech Scientist'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
670,Ottawa,Turnstone Biologics,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=f13b9c0c11d04a21,Research Technician – Molecular Biology,Not Informed,f13b9c0c11d04a21,['Research Technician – Molecular Biology'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
671,Markham,Fluidigm,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=58a78a0a447875d4,Software Tester,Not Informed,58a78a0a447875d4,['Software Tester'], ON,['Temporary'],Not found,-1,Not Identified,Data Scientist,Not Identified
672,Vancouver,Cymax Stores,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=9d30bcb3245eef78,Data Engineer,Not Informed,9d30bcb3245eef78,['Data Engineer'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
673,Cambridge,Oxford Learning Hespeler,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=8bb9801815f7602b,"Tutors: Math, Physics, Chemistry, Biology, Data Mgmt",Not Informed,8bb9801815f7602b,"['Tutors: Math, Physics, Chemistry, Biology, Data Mgmt']", ON,['Part-time'],Not found,-1,Not Identified,Data Scientist,Not Identified
674,Saskatoon,Global Institute For Food Security (GIFS),11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=e54f93f362d40ccc,Research Technician - Greenhouse/Breeding Assistance,Not Informed,e54f93f362d40ccc,['Research Technician - Greenhouse/Breeding Assistance'], SK,"['$35,000 - $50,000 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
675,North Vancouver,Insurance Corporation of British Columbia,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=ba309a382d6f4f99,"Manager, Data Services",Not Informed,ba309a382d6f4f99,"['Manager, Data Services']", BC,['Permanent'],Not found,-1,Not Identified,Data Scientist,Not Identified
676,Toronto,emergiTEL Inc.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=2b0fa6b11410dd52,Data Analyst 3 / Analyste de donnes 3 (12644),Not Informed,2b0fa6b11410dd52,['Data Analyst 3 / Analyste de donnes 3 (12644)'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
677,Edmonton,Government of Alberta,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=229a74a692e40f91,Bioinformatician,Not Informed,229a74a692e40f91,['Bioinformatician'], AB,"['$77,353 - $101,915 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
678,Toronto,CH2M,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=fa1a1af0bc436b73,Geospatial (GIS) Analyst,Not Informed,fa1a1af0bc436b73,['Geospatial (GIS) Analyst'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
679,Montréal,Facebook,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=bef17f0d46725728,Research Scientist (AI),Not Informed,bef17f0d46725728,['Research Scientist (AI)'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
680,Edmonton,Alberta Machine Intelligence Institute,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=692285816c0afbe4,Machine Learning Educator,Not Informed,692285816c0afbe4,['Machine Learning Educator'], AB,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
681,Burnaby,Ballard,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=f6a865f8242c4980,"Principal Research Scientist/Engineer, Burnaby, BC Canada",Not Informed,f6a865f8242c4980,"['Principal Research Scientist/Engineer, Burnaby, BC Canada']", BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
682,Montréal,belairdirect,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=68cbadccfc4b68fc,Data Analytics Engineer,Not Informed,68cbadccfc4b68fc,['Data Analytics Engineer'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
683,Montréal,NRJ Systems,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=2efd4463cc09e5a8,Modeler,Not Informed,2efd4463cc09e5a8,['Modeler'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
684,Sherwood Park,Vertex,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=11b59fc619d57963,Environmental Scientist (Assessment & Remediation),Not Informed,11b59fc619d57963,['Environmental Scientist (Assessment & Remediation)'], AB,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
685,Montréal,CANN Forecast,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=8ccda0349d79b228,Software Developer Intern,Not Informed,8ccda0349d79b228,['Software Developer Intern'], QC,['$20 - $22 an hour'],Not found,-1,Not Identified,Data Scientist,Not Identified
686,Vancouver,Finn.ai,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=8c8a15b6ca9790af,Data Engineer,Not Informed,8c8a15b6ca9790af,['Data Engineer'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
687,Vancouver,ERM Group,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=cf4ff59fa32b703b,Wildlife Biologist (Associate Level),Not Informed,cf4ff59fa32b703b,['Wildlife Biologist (Associate Level)'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
688,Montréal,Aviva,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=d04beca59764465f,"Directeur actuariat, Équipe de science des données -Manager Data Scientist",Not Informed,d04beca59764465f,"['Directeur actuariat, Équipe de science des données -Manager Data Scientist']", QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
689,Toronto,Baycrest,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=c1ff76a3ee632a70,Research MRI Technologist,Not Informed,c1ff76a3ee632a70,['Research MRI Technologist'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
690,North York,Toronto Research Chemicals Inc.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=4edd5254562a8bb0,Synthetic Organic Chemist,Not Informed,4edd5254562a8bb0,['Synthetic Organic Chemist'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
691,Montréal,CANN Forecast,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=13162aa57aa8af04,Software Developer,Not Informed,13162aa57aa8af04,['Software Developer'], QC,['$23 - $26 an hour'],Not found,-1,Not Identified,Data Scientist,Not Identified
692,Toronto,Investment Industry Regulatory Organization of Can...,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=65fa683477a195a9,Senior Data Engineer,Not Informed,65fa683477a195a9,['Senior Data Engineer'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
693,Toronto,WeHire Solutions Inc,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=f804682e7cec0326,Machine Learning Scientist,Not Informed,f804682e7cec0326,['Machine Learning Scientist'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
694,Waterloo,Teledyne DALSA,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=3b8543571e622e04,NPI Engineering Specialist,Not Informed,3b8543571e622e04,['NPI Engineering Specialist'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
695,Toronto,Amazon.com,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=ac6dba121fb29dcf,Software Development Engineer - Machine Learning,Not Informed,ac6dba121fb29dcf,['Software Development Engineer - Machine Learning'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
696,Toronto,VMware,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=ec679652f22f16ec,"Data Curator/Engineer, GS Digital Platform",Not Informed,ec679652f22f16ec,"['Data Curator/Engineer, GS Digital Platform']", ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
697,York,Covance,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=eb5233d6dc0564eb,Senior QC Scientist - Molecular Lead BioCMC,Not Informed,eb5233d6dc0564eb,['Senior QC Scientist - Molecular Lead BioCMC'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
698,Montréal,Engagement Labs,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=bfc3669015e0b5eb,Lead Data / Software Engineer,Not Informed,bfc3669015e0b5eb,['Lead Data / Software Engineer'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
699,Montréal,SSENSE,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=2db1d2d59f803aaa,Senior Data Scientist // Scientifique des données principal,Not Informed,2db1d2d59f803aaa,['Senior Data Scientist // Scientifique des données principal'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
700,Ottawa,Shopify,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=8a5ea593c51d804d,Senior Technical Product Manager - Data,Not Informed,8a5ea593c51d804d,['Senior Technical Product Manager - Data'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
701,Toronto,Amazon.com,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=433c4d0e488a9187,Software Development Engineer - Supply Chain Optimization,Not Informed,433c4d0e488a9187,['Software Development Engineer - Supply Chain Optimization'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
702,Vancouver,PHSA,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=dfbf5ea73620520c,Senior Scientist – Food Safety,Not Informed,dfbf5ea73620520c,['Senior Scientist – Food Safety'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
703,Toronto,Nuclear Waste Management Organization (NWMO),11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=01ba692053bfef60,Engineer/Scientist/Technical Officer – Environmental Assessment (4-Year Fixed Term) – 2 positions (1 based in Ignace and 1 based in Toronto),Not Informed,01ba692053bfef60,['Engineer/Scientist/Technical Officer – Environmental Assessment (4-Year Fixed Term) – 2 positions (1 based in Ignace and 1 based in Toronto)'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
704,Toronto,500px,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=14ff11383bb4f2d6,Data Team Lead,Not Informed,14ff11383bb4f2d6,['Data Team Lead'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
705,Montréal,MindGeek,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=f0fc95d4d4f58906,Product Manager - Data & Analytics,Not Informed,f0fc95d4d4f58906,['Product Manager - Data & Analytics'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
706,Saskatoon,University of Saskatchewan,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=5b050a239dc5e6f7,Research Technician Greenhouse/Breeding Assistance,Not Informed,5b050a239dc5e6f7,['Research Technician Greenhouse/Breeding Assistance'], SK,"['$35,000 - $50,000 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
707,Montréal,Playster,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=6fd07640a8fb34f8,Machine Learning Researcher,Not Informed,6fd07640a8fb34f8,['Machine Learning Researcher'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
708,Ottawa,Government of Canada,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=b5d465795bbc24df,Evaluator III (Inventory),Not Informed,b5d465795bbc24df,['Evaluator III (Inventory)'], ON,"['$69,332 - $92,094 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
709,Toronto,CIBC,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=531e274b27b159df,Senior Talent Acquisition Partner (12 months),Not Informed,531e274b27b159df,['Senior Talent Acquisition Partner (12 months)'], ON,['Temporary'],Not found,-1,Not Identified,Data Scientist,Not Identified
710,Toronto,Spark Foundry,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=01a45a0bf1743f10,Digital Analyst,Not Informed,01a45a0bf1743f10,['Digital Analyst'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
711,Toronto,SRA Staffing,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=ed2547ba2966ec46,Data Architect,Not Informed,ed2547ba2966ec46,['Data Architect'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
712,Toronto,Peak Power Inc.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=9bc0f88836e362d4,Building Operations Expert,Not Informed,9bc0f88836e362d4,['Building Operations Expert'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
713,Vancouver,New Leaf Management Ltd.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=dfedc778e7dfc228,Bayesian Machine Learning,Not Informed,dfedc778e7dfc228,['Bayesian Machine Learning'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
714,Markham,Aviva,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=912c8682aff2a953,"Actuarial Analyst, Leisure & Lifestyle",Not Informed,912c8682aff2a953,"['Actuarial Analyst, Leisure & Lifestyle']", ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
715,Vancouver,1QBit,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=f263ed8682ee9a4f,Mitacs Intern - Machine Learning Researcher,Not Informed,f263ed8682ee9a4f,['Mitacs Intern - Machine Learning Researcher'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
716,Vancouver,BrainStation,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=bbd9b3605ec31a07,"Lead Educator, Data Science",Not Informed,bbd9b3605ec31a07,"['Lead Educator, Data Science']", BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
717,Montréal,Ubisoft,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=6e75f1bb1509b2b3,Data Developer - Technology Group,Not Informed,6e75f1bb1509b2b3,['Data Developer - Technology Group'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
718,Vancouver,STEMCELL Technologies,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=2bfb723acd35aa65,Quality Control Analyst,Not Informed,2bfb723acd35aa65,['Quality Control Analyst'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
719,Montréal,Opal Medical Apps,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=c9380b9dc6155c3c,Software Developer,Not Informed,c9380b9dc6155c3c,['Software Developer'], QC,"['$70,000 - $80,000 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
720,Cranbrook,EHS Partnerships Ltd.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=08d488a803d35dff,OH&S Consultant,Not Informed,08d488a803d35dff,['OH&S Consultant'], BC,['Permanent'],Not found,-1,Not Identified,Data Scientist,Not Identified
721,Montréal,Huawei Canada,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=07705f6d9b52642c,Mathématicien-ne / scientifique d’optimisation / statisticien-ne - Mathematician / Optimization Scientist / Statistician,Not Informed,07705f6d9b52642c,['Mathématicien-ne / scientifique d’optimisation / statisticien-ne - Mathematician / Optimization Scientist / Statistician'], QC,['Permanent'],Not found,-1,Not Identified,Data Scientist,Not Identified
722,Enterprise,Bayer Canada,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=f27211f48c54d9bb,Medical Science Liaison Oncology - Ontario East,Not Informed,f27211f48c54d9bb,['Medical Science Liaison Oncology - Ontario East'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
723,Toronto,CAPCO,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=a65fcad025046bc9,CATO - Data Engineer (Senior Consultant),Not Informed,a65fcad025046bc9,['CATO - Data Engineer (Senior Consultant)'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
724,Toronto,BlueRock Therapeutics,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=068e21153f034f98,Research Associate - Assay Development (Toronto),Not Informed,068e21153f034f98,['Research Associate - Assay Development (Toronto)'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
725,Oakville,Quartic.ai,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=1ae81aed70cb701a,Senior Machine Learning Enginner,Not Informed,1ae81aed70cb701a,['Senior Machine Learning Enginner'], ON,"['$100,000 - $160,000 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
726,Burnaby,D-Wave Systems Inc.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=4bf4cabdec7c3d51,Machine Learning Engineer (Quadrant),Not Informed,4bf4cabdec7c3d51,['Machine Learning Engineer (Quadrant)'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
727,Saskatoon,Government of Canada,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=c5f37e5c152a24cc,MSc Student (Pulse Protein),Not Informed,c5f37e5c152a24cc,['MSc Student (Pulse Protein)'], SK,['$18.91 - $23.78 an hour'],Not found,-1,Not Identified,Data Scientist,Not Identified
728,Toronto,ICF Olson Canada,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=1ba75b1f77764a43,Strategist,Not Informed,1ba75b1f77764a43,['Strategist'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
729,Ear Falls,Wildlife Conservation Society Canada,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=59e4dbe45127d9e5,Wolverine Field Crew Leader,Not Informed,59e4dbe45127d9e5,['Wolverine Field Crew Leader'], ON,['$20 an hour'],Not found,-1,Not Identified,Data Scientist,Not Identified
730,Toronto,Accenture,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=88a390ffe63bed8c,Canada Innovation Hub - Innovation Lead,Not Informed,88a390ffe63bed8c,['Canada Innovation Hub - Innovation Lead'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
731,Toronto,The Leadership Agency,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=0cd70e7b4cf0481e,Account Executive,Not Informed,0cd70e7b4cf0481e,['Account Executive'], ON,"['$55,000 - $70,000 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
732,Toronto,Unata Inc.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=bb8359422346c260,Backend Engineer,Not Informed,bb8359422346c260,['Backend Engineer'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
733,Grande Prairie,SLR Consulting (Canada) Ltd,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=1b12cb73d95e2568,"Staff Environmental Scientist / Engineer / Technologist -Grande Prairie, AB",Not Informed,1b12cb73d95e2568,"['Staff Environmental Scientist / Engineer / Technologist -Grande Prairie, AB']", AB,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
734,Vancouver,STEMCELL Technologies,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=7ee995f238638aae,"Scientist, Stem Cell Metabolism",Not Informed,7ee995f238638aae,"['Scientist, Stem Cell Metabolism']", BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
735,Montréal,Corstem Inc.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=fcf52d103da2ef85,Software Developer – Medical Imaging AI,Not Informed,fcf52d103da2ef85,['Software Developer – Medical Imaging AI'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
736,Toronto,CDK Global,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=820aeb5be325ce27,Dealer Performance Management Consultant - Automotive Operations,Not Informed,820aeb5be325ce27,['Dealer Performance Management Consultant - Automotive Operations'], ON,['Casual'],Not found,-1,Not Identified,Data Scientist,Not Identified
737,Dartmouth,DSM Nutritional Products,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=cd8fd2bfcfb18a47,"Laboratory Technician - Dartmouth, NS",Not Informed,cd8fd2bfcfb18a47,"['Laboratory Technician - Dartmouth, NS']", NS,['Contract'],Not found,-1,Not Identified,Data Scientist,Not Identified
738,Mississauga,Credit Valley Conservation,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=702fc6f660ce7383,"Associate, Marketing and Communications",Not Informed,702fc6f660ce7383,"['Associate, Marketing and Communications']", ON,"['$49,419 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
739,Markham,Aviva,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=c6d924a8f01746f6,Machine Learning Engineer,Not Informed,c6d924a8f01746f6,['Machine Learning Engineer'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
740,Calgary,University of Calgary,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=3353af353b76d313,"Research Associate in Biological Data Science, Department of Biological Sciences",Not Informed,3353af353b76d313,"['Research Associate in Biological Data Science, Department of Biological Sciences']", AB,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
741,Vancouver,STEMCELL Technologies,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=a5db259cf005f65e,"Research Technologist, Immunology",Not Informed,a5db259cf005f65e,"['Research Technologist, Immunology']", BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
742,Toronto,Women's College Hospital,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=b5293f74643f3c7f,Research Administrative Assistant (Competition #264.18),Not Informed,b5293f74643f3c7f,['Research Administrative Assistant (Competition #264.18)'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
743,Kanata,Mitel,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=95b4d4fd638d4d34,Business Intelligence Report Developer & Data Analyst,Not Informed,95b4d4fd638d4d34,['Business Intelligence Report Developer & Data Analyst'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
744,Edmonton,SNC-Lavalin,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=42b509f619e7da3d,Intermediate Environmental Scientist,Not Informed,42b509f619e7da3d,['Intermediate Environmental Scientist'], AB,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
745,Ottawa,Government of Canada,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=0b4aca95c30a8927,Technologist(EG03);Spec/Techn(EG04);Techn/Coord(EG05);Expert Techn(EG06) - INVENTORY,Not Informed,0b4aca95c30a8927,['Technologist(EG03);Spec/Techn(EG04);Techn/Coord(EG05);Expert Techn(EG06) - INVENTORY'], ON,"['$54,399 - $88,091 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
746,Toronto,Fathom Health,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=8bb814923595d1f7,"Software Engineer, Machine Learning",Not Informed,8bb814923595d1f7,"['Software Engineer, Machine Learning']", ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
747,Grimsby,Groom & Associates,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=9b7c2d2b5bdb6e95,Bioprocess Scientist - PhD level,Not Informed,9b7c2d2b5bdb6e95,['Bioprocess Scientist - PhD level'], ON,['Permanent'],Not found,-1,Not Identified,Data Scientist,Not Identified
748,Edmonton,SNC-Lavalin,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=d76532e9fd2eb33d,Intermediate Environmental Scientist/Risk Assessor,Not Informed,d76532e9fd2eb33d,['Intermediate Environmental Scientist/Risk Assessor'], AB,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
749,Mississauga,Golder Associates,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=fa5e655a2bb91bb5,Intermediate Environmental Engineer or Scientist,Not Informed,fa5e655a2bb91bb5,['Intermediate Environmental Engineer or Scientist'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
750,Concord,SCIEX,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=805741200b2ffdcc,Data Management Specialist - Power Bi - Contract (1 year),Not Informed,805741200b2ffdcc,['Data Management Specialist - Power Bi - Contract (1 year)'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
751,Guelph,RWDI,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=3fa5a1a372c28bec,Project Scientist/Engineer/EIT Building Air Quality,Not Informed,3fa5a1a372c28bec,['Project Scientist/Engineer/EIT Building Air Quality'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
752,Mississauga,Maxxam Analytics,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=b442e44057ed2d1e,Laboratory Technician,Not Informed,b442e44057ed2d1e,['Laboratory Technician'], ON,['Contract'],Not found,-1,Not Identified,Data Scientist,Not Identified
753,Montréal,Huawei Canada,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=ba48924d9acb8a6f,Scientifique en apprentissage profond / Deep Learning Scientist,Not Informed,ba48924d9acb8a6f,['Scientifique en apprentissage profond / Deep Learning Scientist'], QC,['Permanent'],Not found,-1,Not Identified,Data Scientist,Not Identified
754,Dawson Creek,Oakridge Environmental Engineering,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=92a41dcf4f4aedda,Intermediate Level Environmental Scientist,Not Informed,92a41dcf4f4aedda,['Intermediate Level Environmental Scientist'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
755,Toronto,University Health Network,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=7e98488dbb35c47d,Diagnostic Imaging Research Fellow,Not Informed,7e98488dbb35c47d,['Diagnostic Imaging Research Fellow'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
